"Latest: Time (s)","Latest: Temperature (°C)"
58,19.8120158389
58.5,19.8120158389
59,19.8120158389
59.5,19.8120158389
60,19.8120158389
60.5,19.8120158389
61,19.8120158389
61.5,19.8120158389
62,19.8120158389
62.5,19.8120158389
63,19.8120158389
63.5,19.8120158389
64,19.8120158389
64.5,19.8120158389
65,19.8120158389
65.5,19.8120158389
66,19.8120158389
66.5,19.8120158389
67,19.8120158389
67.5,19.8120158389
68,19.8120158389
68.5,19.8120158389
69,19.8120158389
69.5,19.8120158389
70,19.8120158389
70.5,19.8120158389
71,19.8120158389
71.5,19.8120158389
72,19.8120158389
72.5,19.8120158389
73,19.8120158389
73.5,19.8120158389
74,19.8120158389
74.5,19.8120158389
75,19.8120158389
75.5,19.8120158389
76,19.8120158389
76.5,19.8120158389
77,19.8120158389
77.5,19.8120158389
78,19.8120158389
78.5,19.8120158389
79,19.8120158389
79.5,19.8120158389
80,19.8120158389
80.5,19.8120158389
81,19.8120158389
81.5,19.8120158389
82,19.8120158389
82.5,19.8120158389
83,19.8120158389
83.5,19.8120158389
84,19.8120158389
84.5,19.8120158389
85,19.8120158389
85.5,19.8120158389
86,19.8120158389
86.5,19.8120158389
87,19.8120158389
87.5,19.8120158389
88,19.8745158399
88.5,19.8120158389
89,19.8745158399
89.5,19.8120158389
90,19.8120158389
90.5,19.8120158389
91,19.8120158389
91.5,19.8745158399
92,19.8745158399
92.5,19.8745158399
93,19.8745158399
93.5,19.8745158399
94,19.8745158399
94.5,19.8745158399
95,19.8745158399
95.5,19.8745158399
96,19.8745158399
96.5,19.8745158399
97,19.8745158399
97.5,19.8745158399
98,19.8745158399
98.5,19.8745158399
99,19.8745158399
99.5,19.8745158399
100,19.8745158399
100.5,19.8745158399
101,19.8745158399
101.5,19.8745158399
102,19.8745158399
102.5,19.8745158399
103,19.8745158399
103.5,19.8745158399
104,19.8745158399
104.5,19.8745158399
105,19.8745158399
105.5,19.8745158399
106,19.8745158399
106.5,19.8745158399
107,19.8745158399
107.5,19.8745158399
108,19.8745158399
108.5,19.8745158399
109,19.8745158399
109.5,19.8745158399
110,19.8745158399
110.5,19.8745158399
111,19.8745158399
111.5,19.8745158399
112,19.8745158399
112.5,19.8745158399
113,19.8745158399
113.5,19.8745158399
114,19.8745158399
114.5,19.8745158399
115,19.8745158399
115.5,19.8745158399
116,19.8745158399
116.5,19.8745158399
117,19.8745158399
117.5,19.8745158399
118,19.8745158399
118.5,19.8745158399
119,19.8745158399
119.5,19.8745158399
120,19.8745158399
120.5,19.8745158399
121,19.8745158399
121.5,19.8745158399
122,19.8745158399
122.5,19.8745158399
123,19.8745158399
123.5,19.8745158399
124,19.8745158399
124.5,19.8745158399
125,19.8745158399
125.5,19.8745158399
126,19.8745158399
126.5,19.8745158399
127,19.8745158399
127.5,19.8745158399
128,19.8745158399
128.5,19.8745158399
129,19.8745158399
129.5,19.8745158399
130,19.8745158399
130.5,19.8745158399
131,19.8745158399
131.5,19.8745158399
132,19.8745158399
132.5,19.8745158399
133,19.8745158399
133.5,19.8745158399
134,19.8745158399
134.5,19.8745158399
135,19.8745158399
135.5,19.8745158399
136,19.8745158399
136.5,19.8745158399
137,19.8745158399
137.5,19.8745158399
138,19.8745158399
138.5,19.8745158399
139,19.8745158399
139.5,19.8745158399
140,19.8745158399
140.5,19.8745158399
141,19.8745158399
141.5,19.8745158399
142,19.8745158399
142.5,19.8745158399
143,19.8745158399
143.5,19.8745158399
144,19.8745158399
144.5,19.8745158399
145,19.8745158399
145.5,19.8745158399
146,19.8745158399
146.5,19.8745158399
147,19.8745158399
147.5,19.8745158399
148,19.8745158399
148.5,19.8745158399
149,19.8745158399
149.5,19.8745158399
150,19.8745158399
150.5,19.8745158399
151,19.8745158399
151.5,19.8745158399
152,19.8745158399
152.5,19.8745158399
153,19.8745158399
153.5,19.8745158399
154,19.8745158399
154.5,19.8745158399
155,19.8745158399
155.5,19.8745158399
156,19.8745158399
156.5,19.8745158399
157,19.8745158399
157.5,19.8745158399
158,19.8745158399
158.5,19.8745158399
159,19.8745158399
159.5,19.8745158399
160,19.8745158399
160.5,19.8745158399
161,19.8745158399
161.5,19.8745158399
162,19.8745158399
162.5,19.8745158399
163,19.8745158399
163.5,19.8745158399
164,19.8745158399
164.5,19.8745158399
165,19.8745158399
165.5,19.8745158399
166,19.8745158399
166.5,19.8745158399
167,19.8745158399
167.5,19.8745158399
168,19.8745158399
168.5,19.8745158399
169,19.8745158399
169.5,19.8745158399
170,19.8745158399
170.5,19.8745158399
171,19.8745158399
171.5,19.8745158399
172,19.8745158399
172.5,19.8745158399
173,19.8745158399
173.5,19.8745158399
174,19.8745158399
174.5,19.8745158399
175,19.8745158399
175.5,19.8745158399
176,19.8745158399
176.5,19.8745158399
177,19.8745158399
177.5,19.8745158399
178,19.8745158399
178.5,19.8745158399
179,19.8745158399
179.5,19.8745158399
180,19.8745158399
180.5,19.8745158399
181,19.8745158399
181.5,19.8745158399
182,19.8745158399
182.5,19.8745158399
183,19.8745158399
183.5,19.8745158399
184,19.8745158399
184.5,19.8745158399
185,19.8745158399
185.5,19.8745158399
186,19.8745158399
186.5,19.8745158399
187,19.8745158399
187.5,19.8745158399
188,19.8745158399
188.5,19.8745158399
189,19.8745158399
189.5,19.8745158399
190,19.8745158399
190.5,19.8745158399
191,19.8745158399
191.5,19.8745158399
192,19.8745158399
192.5,19.8745158399
193,19.8745158399
193.5,19.8745158399
194,19.8745158399
194.5,19.8745158399
195,19.8745158399
195.5,19.8745158399
196,19.8745158399
196.5,19.8745158399
197,19.8745158399
197.5,19.8745158399
198,19.8745158399
198.5,19.8745158399
199,19.8745158399
199.5,19.8745158399
200,19.8745158399
200.5,19.8745158399
201,19.8745158399
201.5,19.8745158399
202,19.8745158399
202.5,19.8745158399
203,19.8745158399
203.5,19.8745158399
204,19.8745158399
204.5,19.8745158399
205,19.8745158399
205.5,19.8745158399
206,19.8745158399
206.5,19.8745158399
207,19.8745158399
207.5,19.8745158399
208,19.8745158399
208.5,19.8745158399
209,19.8745158399
209.5,19.8745158399
210,19.8745158399
210.5,19.8745158399
211,19.8745158399
211.5,19.8745158399
212,19.8745158399
212.5,19.8745158399
213,19.8745158399
213.5,19.8745158399
214,19.8745158399
214.5,19.8745158399
215,19.8745158399
215.5,19.8745158399
216,19.8745158399
216.5,19.8745158399
217,19.8745158399
217.5,19.8745158399
218,19.8745158399
218.5,19.8745158399
219,19.8745158399
219.5,19.8745158399
220,19.8745158399
220.5,19.8745158399
221,19.8745158399
221.5,19.8745158399
222,19.8745158399
222.5,19.8745158399
223,19.8745158399
223.5,19.8745158399
224,19.8745158399
224.5,19.8745158399
225,19.8745158399
225.5,19.8745158399
226,19.8745158399
226.5,19.8745158399
227,19.8745158399
227.5,19.8745158399
228,19.8745158399
228.5,19.8745158399
229,19.8745158399
229.5,19.8745158399
230,19.8745158399
230.5,19.8745158399
231,19.8745158399
231.5,19.8745158399
232,19.8745158399
232.5,19.8745158399
233,19.8745158399
233.5,19.8745158399
234,19.8745158399
234.5,19.8745158399
235,19.8745158399
235.5,19.8745158399
236,19.8745158399
236.5,19.8745158399
237,19.8745158399
237.5,19.8745158399
238,19.8745158399
238.5,19.8745158399
239,19.8745158399
239.5,19.8745158399
240,19.8745158399
240.5,19.8745158399
241,19.8745158399
241.5,19.8745158399
242,19.8745158399
242.5,19.8745158399
243,19.8745158399
243.5,19.8745158399
244,19.8745158399
244.5,19.8745158399
245,19.8745158399
245.5,19.8745158399
246,19.8745158399
246.5,19.8745158399
247,19.8745158399
247.5,19.8745158399
248,19.8745158399
248.5,19.8745158399
249,19.8745158399
249.5,19.8745158399
250,19.8745158399
250.5,19.8745158399
251,19.8745158399
251.5,19.8745158399
252,19.8745158399
252.5,19.8745158399
253,19.8745158399
253.5,19.8745158399
254,19.8745158399
254.5,19.8745158399
255,19.8745158399
255.5,19.8745158399
256,19.8745158399
256.5,19.8745158399
257,19.8745158399
257.5,19.8745158399
258,19.8745158399
258.5,19.8745158399
259,19.8745158399
259.5,19.8745158399
260,19.8745158399
260.5,19.8745158399
261,19.8745158399
261.5,19.8745158399
262,19.8745158399
262.5,19.8745158399
263,19.8745158399
263.5,19.8745158399
264,19.8745158399
264.5,19.8745158399
265,19.8745158399
265.5,19.8745158399
266,19.8745158399
266.5,19.8745158399
267,19.8745158399
267.5,19.8745158399
268,19.8745158399
268.5,19.8745158399
269,19.8745158399
269.5,19.8745158399
270,19.8745158399
270.5,19.8745158399
271,19.8745158399
271.5,19.8745158399
272,19.8745158399
272.5,19.8745158399
273,19.8745158399
273.5,19.8745158399
274,19.8745158399
274.5,19.8745158399
275,19.8745158399
275.5,19.8745158399
276,19.8745158399
276.5,19.8745158399
277,19.8745158399
277.5,19.8745158399
278,19.8745158399
278.5,19.8745158399
279,19.9370158408
279.5,19.8745158399
280,19.8745158399
280.5,19.8745158399
281,19.8745158399
281.5,19.8745158399
282,19.8745158399
282.5,19.8745158399
283,19.8745158399
283.5,19.8745158399
284,19.8745158399
284.5,19.8745158399
285,19.9370158408
285.5,19.8745158399
286,19.8745158399
286.5,19.8745158399
287,19.8745158399
287.5,19.8745158399
288,19.8745158399
288.5,19.8745158399
289,19.8745158399
289.5,19.8745158399
290,19.8745158399
290.5,19.8745158399
291,19.8745158399
291.5,19.9370158408
292,19.9370158408
292.5,19.8745158399
293,19.8745158399
293.5,19.8745158399
294,19.8745158399
294.5,19.8745158399
295,19.9370158408
295.5,19.8745158399
296,19.8745158399
296.5,19.8745158399
297,19.9370158408
297.5,19.8745158399
298,19.8745158399
298.5,19.8745158399
299,19.9370158408
299.5,19.8745158399
300,19.8745158399
300.5,19.8745158399
301,19.8745158399
301.5,19.8745158399
302,19.8745158399
302.5,19.9370158408
303,19.8745158399
303.5,19.8745158399
304,19.8745158399
304.5,19.8745158399
305,19.9370158408
305.5,19.8745158399
306,19.9370158408
306.5,19.8745158399
307,19.9370158408
307.5,19.9370158408
308,19.9370158408
308.5,19.9370158408
309,19.8745158399
309.5,19.8745158399
310,19.8745158399
310.5,19.9370158408
311,19.8745158399
311.5,19.8745158399
312,19.9370158408
312.5,19.8745158399
313,19.8745158399
313.5,19.9370158408
314,19.8745158399
314.5,19.8745158399
315,19.9370158408
315.5,19.9370158408
316,19.8745158399
316.5,19.8745158399
317,19.9370158408
317.5,19.9370158408
318,19.9370158408
318.5,19.9370158408
319,19.9370158408
319.5,19.9370158408
320,19.9370158408
320.5,19.9370158408
321,19.9370158408
321.5,19.9370158408
322,19.9370158408
322.5,19.9370158408
323,19.9370158408
323.5,19.9370158408
324,19.9370158408
324.5,19.9370158408
325,19.9370158408
325.5,19.9370158408
326,19.9370158408
326.5,19.9370158408
327,19.9370158408
327.5,19.9370158408
328,19.9370158408
328.5,19.9370158408
329,19.9370158408
329.5,19.9370158408
330,19.9995158417
330.5,19.9995158417
331,20.0620158426
331.5,20.0620158426
332,20.0620158426
332.5,20.0620158426
333,20.0620158426
333.5,20.0620158426
334,20.0620158426
334.5,20.0620158426
335,20.0620158426
335.5,20.0620158426
336,20.0620158426
336.5,20.0620158426
337,20.1245158436
337.5,20.1245158436
338,20.1245158436
338.5,20.1245158436
339,20.1245158436
339.5,20.1245158436
340,20.1245158436
340.5,20.1245158436
341,20.1245158436
341.5,20.1245158436
342,20.1870158445
342.5,20.1870158445
343,20.1870158445
343.5,20.2495158454
344,20.2495158454
344.5,20.2495158454
345,20.2495158454
345.5,20.2495158454
346,20.2495158454
346.5,20.2495158454
347,20.2495158454
347.5,20.2495158454
348,20.2495158454
348.5,20.3120158464
349,20.3120158464
349.5,20.3745158473
350,20.3745158473
350.5,20.4370158482
351,20.4370158482
351.5,20.4370158482
352,20.4370158482
352.5,20.4370158482
353,20.4370158482
353.5,20.4995158492
354,20.4995158492
354.5,20.4995158492
355,20.4995158492
355.5,20.4995158492
356,20.4995158492
356.5,20.4995158492
357,20.4995158492
357.5,20.5620158501
358,20.5620158501
358.5,20.5620158501
359,20.624515851
359.5,20.624515851
360,20.687015852
360.5,20.687015852
361,20.687015852
361.5,20.687015852
362,20.687015852
362.5,20.687015852
363,20.687015852
363.5,20.687015852
364,20.687015852
364.5,20.7495158529
365,20.7495158529
365.5,20.7495158529
366,20.7495158529
366.5,20.7495158529
367,20.8120158538
367.5,20.8120158538
368,20.8120158538
368.5,20.8120158538
369,20.8745158548
369.5,20.8745158548
370,20.8745158548
370.5,20.8745158548
371,20.8745158548
371.5,20.8745158548
372,20.8745158548
372.5,20.8745158548
373,20.8745158548
373.5,20.9370158557
374,20.9370158557
374.5,20.9370158557
375,20.9370158557
375.5,20.9370158557
376,20.9370158557
376.5,20.9370158557
377,20.9370158557
377.5,20.9995158566
378,20.9995158566
378.5,20.9995158566
379,20.9995158566
379.5,20.9995158566
380,20.9995158566
380.5,20.9995158566
381,20.9995158566
381.5,21.0620158575
382,21.0620158575
382.5,21.0620158575
383,21.0620158575
383.5,21.0620158575
384,21.0620158575
384.5,21.1245158585
385,21.1245158585
385.5,21.1245158585
386,21.1245158585
386.5,21.1245158585
387,21.1245158585
387.5,21.1245158585
388,21.1245158585
388.5,21.1870158594
389,21.1870158594
389.5,21.1870158594
390,21.1870158594
390.5,21.1870158594
391,21.1870158594
391.5,21.1870158594
392,21.2495158603
392.5,21.2495158603
393,21.2495158603
393.5,21.2495158603
394,21.2495158603
394.5,21.2495158603
395,21.2495158603
395.5,21.2495158603
396,21.3120158613
396.5,21.3120158613
397,21.3120158613
397.5,21.3120158613
398,21.3120158613
398.5,21.3120158613
399,21.3120158613
399.5,21.3745158622
400,21.3745158622
400.5,21.3745158622
401,21.3745158622
401.5,21.3745158622
402,21.3745158622
402.5,21.3745158622
403,21.3745158622
403.5,21.3745158622
404,21.3745158622
404.5,21.3745158622
405,21.4370158631
405.5,21.4370158631
406,21.4370158631
406.5,21.4370158631
407,21.4370158631
407.5,21.4370158631
408,21.4370158631
408.5,21.4370158631
409,21.4370158631
409.5,21.4370158631
410,21.4370158631
410.5,21.4995158641
411,21.4995158641
411.5,21.4995158641
412,21.4995158641
412.5,21.4995158641
413,21.4995158641
413.5,21.4995158641
414,21.4995158641
414.5,21.4995158641
415,21.562015865
415.5,21.4995158641
416,21.562015865
416.5,21.562015865
417,21.562015865
417.5,21.562015865
418,21.562015865
418.5,21.562015865
419,21.562015865
419.5,21.562015865
420,21.562015865
420.5,21.562015865
421,21.562015865
421.5,21.562015865
422,21.562015865
422.5,21.562015865
423,21.6245158659
423.5,21.6245158659
424,21.6245158659
424.5,21.6245158659
425,21.6245158659
425.5,21.6245158659
426,21.6245158659
426.5,21.6245158659
427,21.6245158659
427.5,21.6245158659
428,21.6245158659
428.5,21.6245158659
429,21.6245158659
429.5,21.6245158659
430,21.6870158669
430.5,21.6870158669
431,21.6870158669
431.5,21.6870158669
432,21.6870158669
432.5,21.6870158669
433,21.6870158669
433.5,21.6870158669
434,21.6870158669
434.5,21.6870158669
435,21.6870158669
435.5,21.6870158669
436,21.6870158669
436.5,21.6870158669
437,21.6870158669
437.5,21.6870158669
438,21.6870158669
438.5,21.6870158669
439,21.6870158669
439.5,21.6870158669
440,21.7495158678
440.5,21.7495158678
441,21.7495158678
441.5,21.7495158678
442,21.7495158678
442.5,21.7495158678
443,21.7495158678
443.5,21.7495158678
444,21.7495158678
444.5,21.7495158678
445,21.7495158678
445.5,21.7495158678
446,21.7495158678
446.5,21.7495158678
447,21.8120158687
447.5,21.7495158678
448,21.7495158678
448.5,21.7495158678
449,21.7495158678
449.5,21.7495158678
450,21.8120158687
450.5,21.8120158687
451,21.8120158687
451.5,21.8120158687
452,21.8120158687
452.5,21.8120158687
453,21.8120158687
453.5,21.8120158687
454,21.8120158687
454.5,21.8120158687
455,21.8120158687
455.5,21.8120158687
456,21.8120158687
456.5,21.8120158687
457,21.8120158687
457.5,21.8120158687
458,21.8120158687
458.5,21.8745158697
459,21.8745158697
459.5,21.8745158697
460,21.8745158697
460.5,21.8745158697
461,21.8745158697
461.5,21.8745158697
462,21.8745158697
462.5,21.8745158697
463,21.8745158697
463.5,21.8745158697
464,21.8745158697
464.5,21.8745158697
465,21.8745158697
465.5,21.8745158697
466,21.8745158697
466.5,21.8745158697
467,21.8745158697
467.5,21.8745158697
468,21.8745158697
468.5,21.8745158697
469,21.8745158697
469.5,21.8745158697
470,21.8745158697
470.5,21.8745158697
471,21.8745158697
471.5,21.8745158697
472,21.8745158697
472.5,21.9370158706
473,21.9370158706
473.5,21.9370158706
474,21.9370158706
474.5,21.9370158706
475,21.9370158706
475.5,21.9370158706
476,21.9370158706
476.5,21.9370158706
477,21.9370158706
477.5,21.9370158706
478,21.9370158706
478.5,21.9370158706
479,21.9370158706
479.5,21.9370158706
480,21.9370158706
480.5,21.9370158706
481,21.9370158706
481.5,21.9370158706
482,21.9370158706
482.5,21.9370158706
483,21.9370158706
483.5,21.9370158706
484,21.9370158706
484.5,21.9370158706
485,21.9370158706
485.5,21.9370158706
486,21.9370158706
486.5,21.9370158706
487,21.9370158706
487.5,21.9370158706
488,21.9370158706
488.5,21.9370158706
489,21.9995158715
489.5,21.9995158715
490,21.9995158715
490.5,21.9995158715
491,21.9995158715
491.5,21.9995158715
492,21.9995158715
492.5,21.9995158715
493,21.9995158715
493.5,21.9995158715
494,21.9995158715
494.5,21.9995158715
495,21.9995158715
495.5,21.9995158715
496,21.9995158715
496.5,21.9995158715
497,21.9995158715
497.5,21.9995158715
498,21.9995158715
498.5,21.9995158715
499,21.9995158715
499.5,21.9995158715
500,21.9995158715
500.5,21.9995158715
501,21.9995158715
501.5,21.9995158715
502,21.9995158715
502.5,21.9995158715
503,21.9995158715
503.5,21.9995158715
504,21.9995158715
504.5,21.9995158715
505,21.9995158715
505.5,21.9995158715
506,21.9995158715
506.5,21.9995158715
507,21.9995158715
507.5,21.9995158715
508,21.9995158715
508.5,21.9995158715
509,21.9995158715
509.5,21.9995158715
510,22.0620158724
510.5,22.0620158724
511,22.0620158724
511.5,21.9995158715
512,22.0620158724
512.5,22.0620158724
513,22.0620158724
513.5,22.0620158724
514,22.0620158724
514.5,22.0620158724
515,22.0620158724
515.5,22.0620158724
516,22.0620158724
516.5,22.0620158724
517,22.0620158724
517.5,22.0620158724
518,22.0620158724
518.5,22.0620158724
519,22.0620158724
519.5,22.0620158724
520,22.0620158724
520.5,22.0620158724
521,22.0620158724
521.5,22.0620158724
522,22.0620158724
522.5,22.0620158724
523,22.0620158724
523.5,22.0620158724
524,22.0620158724
524.5,22.0620158724
525,22.0620158724
525.5,22.0620158724
526,22.0620158724
526.5,22.0620158724
527,22.0620158724
527.5,22.0620158724
528,22.0620158724
528.5,22.0620158724
529,22.0620158724
529.5,22.0620158724
530,22.0620158724
530.5,22.0620158724
531,22.0620158724
531.5,22.0620158724
532,22.0620158724
532.5,22.0620158724
533,22.0620158724
533.5,22.0620158724
534,22.0620158724
534.5,22.0620158724
535,22.0620158724
535.5,22.0620158724
536,22.0620158724
536.5,22.0620158724
537,22.0620158724
537.5,22.0620158724
538,22.0620158724
538.5,22.0620158724
539,22.0620158724
539.5,22.0620158724
540,22.0620158724
540.5,22.0620158724
541,22.1245158734
541.5,22.0620158724
542,22.0620158724
542.5,22.0620158724
543,22.0620158724
543.5,22.1245158734
544,22.1245158734
544.5,22.1245158734
545,22.1245158734
545.5,22.1245158734
546,22.1245158734
546.5,22.1245158734
547,22.1245158734
547.5,22.1245158734
548,22.1245158734
548.5,22.1245158734
549,22.1245158734
549.5,22.1245158734
550,22.1245158734
550.5,22.1245158734
551,22.1245158734
551.5,22.1245158734
552,22.1245158734
552.5,22.1245158734
553,22.1245158734
553.5,22.1245158734
554,22.1245158734
554.5,22.1245158734
555,22.1245158734
555.5,22.1245158734
556,22.1245158734
556.5,22.1245158734
557,22.1245158734
557.5,22.1245158734
558,22.1245158734
558.5,22.1245158734
559,22.1245158734
559.5,22.1245158734
560,22.1245158734
560.5,22.1245158734
561,22.1245158734
561.5,22.1245158734
562,22.1245158734
562.5,22.1245158734
563,22.1245158734
563.5,22.1245158734
564,22.1245158734
564.5,22.1245158734
565,22.1245158734
565.5,22.1245158734
566,22.1245158734
566.5,22.1245158734
567,22.1245158734
567.5,22.1245158734
568,22.1245158734
568.5,22.1245158734
569,22.1245158734
569.5,22.1245158734
570,22.1245158734
570.5,22.1245158734
571,22.1245158734
571.5,22.1245158734
572,22.1245158734
572.5,22.1245158734
573,22.1245158734
573.5,22.1245158734
574,22.1245158734
574.5,22.1245158734
575,22.1245158734
575.5,22.1245158734
576,22.1245158734
576.5,22.1245158734
577,22.1245158734
577.5,22.1245158734
578,22.1245158734
578.5,22.1245158734
579,22.1245158734
579.5,22.1245158734
580,22.1245158734
580.5,22.1245158734
581,22.1245158734
581.5,22.1245158734
582,22.1245158734
582.5,22.1245158734
583,22.1245158734
583.5,22.1245158734
584,22.1245158734
584.5,22.1245158734
585,22.1245158734
585.5,22.1245158734
586,22.1245158734
586.5,22.1245158734
587,22.1245158734
587.5,22.1245158734
588,22.1245158734
588.5,22.1245158734
589,22.1245158734
589.5,22.1245158734
590,22.1245158734
590.5,22.1245158734
591,22.1245158734
591.5,22.1245158734
592,22.1245158734
592.5,22.1245158734
593,22.1245158734
593.5,22.1245158734
594,22.1245158734
594.5,22.1245158734
595,22.1245158734
595.5,22.1245158734
596,22.1245158734
596.5,22.1870158743
597,22.1870158743
597.5,22.1245158734
598,22.1245158734
598.5,22.1245158734
599,22.1245158734
599.5,22.1245158734
600,22.1245158734
600.5,22.1245158734
601,22.1870158743
601.5,22.1245158734
602,22.1245158734
602.5,22.1245158734
603,22.1245158734
603.5,22.1245158734
604,22.1870158743
604.5,22.1870158743
605,22.1870158743
605.5,22.1870158743
606,22.1870158743
606.5,22.1870158743
607,22.1870158743
607.5,22.1870158743
608,22.1870158743
608.5,22.1870158743
609,22.1870158743
609.5,22.1870158743
610,22.1870158743
610.5,22.1870158743
611,22.1870158743
611.5,22.1870158743
612,22.1870158743
612.5,22.1870158743
613,22.1870158743
613.5,22.1870158743
614,22.1870158743
614.5,22.1870158743
615,22.1870158743
615.5,22.1870158743
616,22.1870158743
616.5,22.1870158743
617,22.1870158743
617.5,22.1870158743
618,22.1870158743
618.5,22.1870158743
619,22.1870158743
619.5,22.1870158743
620,22.1870158743
620.5,22.1870158743
621,22.1870158743
621.5,22.1870158743
622,22.1870158743
622.5,22.1870158743
623,22.1870158743
623.5,22.1870158743
624,22.1870158743
624.5,22.1870158743
625,22.1870158743
625.5,22.1870158743
626,22.1870158743
626.5,22.1870158743
627,22.1870158743
627.5,22.1870158743
628,22.1870158743
628.5,22.1870158743
629,22.1870158743
629.5,22.1870158743
630,22.1870158743
630.5,22.1870158743
631,22.1870158743
631.5,22.1870158743
632,22.1870158743
632.5,22.1870158743
633,22.1870158743
633.5,22.1870158743
634,22.1870158743
634.5,22.1870158743
635,22.1870158743
635.5,22.1870158743
636,22.1870158743
636.5,22.1870158743
637,22.1870158743
637.5,22.1870158743
638,22.1870158743
638.5,22.1870158743
639,22.1870158743
639.5,22.1870158743
640,22.1870158743
640.5,22.1870158743
641,22.1870158743
641.5,22.1870158743
642,22.1870158743
642.5,22.1870158743
643,22.1870158743
643.5,22.1870158743
644,22.1870158743
644.5,22.1870158743
645,22.1870158743
645.5,22.1870158743
646,22.1870158743
646.5,22.1870158743
647,22.1870158743
647.5,22.1870158743
648,22.1870158743
648.5,22.1870158743
649,22.1870158743
649.5,22.1870158743
650,22.1870158743
650.5,22.1870158743
651,22.1870158743
651.5,22.1870158743
652,22.1870158743
652.5,22.1870158743
653,22.1870158743
653.5,22.1870158743
654,22.1870158743
654.5,22.1870158743
655,22.1870158743
655.5,22.1870158743
656,22.1870158743
656.5,22.1870158743
657,22.1870158743
657.5,22.1870158743
658,22.1870158743
658.5,22.1870158743
659,22.1870158743
659.5,22.1870158743
660,22.1870158743
660.5,22.1870158743
661,22.1870158743
661.5,22.1870158743
662,22.1870158743
662.5,22.1870158743
663,22.1870158743
663.5,22.1870158743
664,22.1870158743
664.5,22.1870158743
665,22.1870158743
665.5,22.1870158743
666,22.1870158743
666.5,22.1870158743
667,22.1870158743
667.5,22.1870158743
668,22.1870158743
668.5,22.1870158743
669,22.1870158743
669.5,22.1870158743
670,22.1870158743
670.5,22.1870158743
671,22.1870158743
671.5,22.1870158743
672,22.1870158743
672.5,22.1870158743
673,22.1870158743
673.5,22.1870158743
674,22.1870158743
674.5,22.1870158743
675,22.1870158743
675.5,22.1870158743
676,22.1870158743
676.5,22.1870158743
677,22.1870158743
677.5,22.1870158743
678,22.1870158743
678.5,22.1870158743
679,22.1870158743
679.5,22.1870158743
680,22.1870158743
680.5,22.1870158743
681,22.1870158743
681.5,22.1870158743
682,22.1870158743
682.5,22.1870158743
683,22.1870158743
683.5,22.1870158743
684,22.1870158743
684.5,22.1870158743
685,22.1870158743
685.5,22.1870158743
686,22.1870158743
686.5,22.1870158743
687,22.1870158743
687.5,22.1870158743
688,22.1870158743
688.5,22.1870158743
689,22.1870158743
689.5,22.1870158743
690,22.1870158743
690.5,22.1870158743
691,22.1870158743
691.5,22.1870158743
692,22.1870158743
692.5,22.1870158743
693,22.1870158743
693.5,22.1870158743
694,22.1870158743
694.5,22.1870158743
695,22.1870158743
695.5,22.1870158743
696,22.1870158743
696.5,22.1870158743
697,22.1870158743
697.5,22.1870158743
698,22.1870158743
698.5,22.1870158743
699,22.1870158743
699.5,22.1870158743
700,22.1870158743
700.5,22.1870158743
