"Latest: Time (s)","Latest: Temperature (°C)"
567,24.6870159116
567.5,24.6870159116
568,24.6870159116
568.5,24.6870159116
569,24.6870159116
569.5,24.6870159116
570,24.6870159116
570.5,24.6870159116
571,24.6870159116
571.5,24.6870159116
572,24.6870159116
572.5,24.6870159116
573,24.6870159116
573.5,24.6870159116
574,24.6870159116
574.5,24.6870159116
575,24.6870159116
575.5,24.6870159116
576,24.6870159116
576.5,24.6870159116
577,24.6870159116
577.5,24.6870159116
578,24.6870159116
578.5,24.6870159116
579,24.6870159116
579.5,24.6870159116
580,24.6870159116
580.5,24.6870159116
581,24.6870159116
581.5,24.6870159116
582,24.6870159116
582.5,24.6870159116
583,24.6870159116
583.5,24.6870159116
584,24.6870159116
584.5,24.6870159116
585,24.6870159116
585.5,24.6870159116
586,24.6870159116
586.5,24.6870159116
587,24.6870159116
587.5,24.6870159116
588,24.6870159116
588.5,24.6870159116
589,24.6870159116
589.5,24.6870159116
590,24.6870159116
590.5,24.6870159116
591,24.6870159116
591.5,24.6870159116
592,24.6870159116
592.5,24.6870159116
593,24.6870159116
593.5,24.6870159116
594,24.6870159116
594.5,24.6870159116
595,24.6870159116
595.5,24.6870159116
596,24.6870159116
596.5,24.6870159116
597,24.6870159116
597.5,24.6870159116
598,24.6870159116
598.5,24.6870159116
599,24.6870159116
599.5,24.6870159116
600,24.6870159116
600.5,24.6870159116
601,24.6870159116
601.5,24.6870159116
602,24.6870159116
602.5,24.6870159116
603,24.6870159116
603.5,24.6870159116
604,24.6870159116
604.5,24.6870159116
605,24.6870159116
605.5,24.6870159116
606,24.6870159116
606.5,24.6870159116
607,24.6870159116
607.5,24.6870159116
608,24.6870159116
608.5,24.6870159116
609,24.6870159116
609.5,24.6870159116
610,24.6870159116
610.5,24.6870159116
611,24.6870159116
611.5,24.6870159116
612,24.6870159116
612.5,24.6870159116
613,24.6870159116
613.5,24.6870159116
614,24.6870159116
614.5,24.6870159116
615,24.6870159116
615.5,24.6870159116
616,24.6870159116
616.5,24.6870159116
617,24.6870159116
617.5,24.6870159116
618,24.6870159116
618.5,24.6870159116
619,24.6870159116
619.5,24.6870159116
620,24.6870159116
620.5,24.6870159116
621,24.6870159116
621.5,24.6870159116
622,24.6870159116
622.5,24.6870159116
623,24.6870159116
623.5,24.6870159116
624,24.6870159116
624.5,24.6870159116
625,24.6870159116
625.5,24.6870159116
626,24.6870159116
626.5,24.6870159116
627,24.6870159116
627.5,24.6870159116
628,24.6870159116
628.5,24.6870159116
629,24.6870159116
629.5,24.6870159116
630,24.6870159116
630.5,24.6870159116
631,24.6870159116
631.5,24.6870159116
632,24.6870159116
632.5,24.6870159116
633,24.6870159116
633.5,24.6870159116
634,24.6870159116
634.5,24.6870159116
635,24.6870159116
635.5,24.6870159116
636,24.6870159116
636.5,24.6870159116
637,24.6870159116
637.5,24.6870159116
638,24.6870159116
638.5,24.6870159116
639,24.6870159116
639.5,24.6870159116
640,24.6870159116
640.5,24.6870159116
641,24.6870159116
641.5,24.6870159116
642,24.6870159116
642.5,24.6870159116
643,24.6870159116
643.5,24.6870159116
644,24.6870159116
644.5,24.6870159116
645,24.6870159116
645.5,24.6870159116
646,24.6870159116
646.5,24.6870159116
647,24.6870159116
647.5,24.6870159116
648,24.6870159116
648.5,24.6870159116
649,24.6870159116
649.5,24.6870159116
650,24.6870159116
650.5,24.6870159116
651,24.6870159116
651.5,24.6870159116
652,24.6870159116
652.5,24.6870159116
653,24.6870159116
653.5,24.6870159116
654,24.6870159116
654.5,24.6870159116
655,24.6870159116
655.5,24.6870159116
656,24.6870159116
656.5,24.6870159116
657,24.6870159116
657.5,24.6870159116
658,24.6870159116
658.5,24.6870159116
659,24.6870159116
659.5,24.6870159116
660,24.6870159116
660.5,24.6870159116
661,24.6870159116
661.5,24.6870159116
662,24.6870159116
662.5,24.6870159116
663,24.6870159116
663.5,24.6870159116
664,24.6870159116
664.5,24.6870159116
665,24.6870159116
665.5,24.6870159116
666,24.6870159116
666.5,24.6870159116
667,24.6870159116
667.5,24.6870159116
668,24.6870159116
668.5,24.6870159116
669,24.6870159116
669.5,24.6870159116
670,24.6870159116
670.5,24.6870159116
671,24.6870159116
671.5,24.6870159116
672,24.6870159116
672.5,24.6870159116
673,24.6870159116
673.5,24.6870159116
674,24.6870159116
674.5,24.6870159116
675,24.6870159116
675.5,24.6870159116
676,24.6870159116
676.5,24.6870159116
677,24.6870159116
677.5,24.6870159116
678,24.6870159116
678.5,24.6870159116
679,24.6870159116
679.5,24.6870159116
680,24.6870159116
680.5,24.6870159116
681,24.6870159116
681.5,24.6870159116
682,24.6870159116
682.5,24.6870159116
683,24.6870159116
683.5,24.6870159116
684,24.6870159116
684.5,24.6870159116
685,24.6870159116
685.5,24.6870159116
686,24.6870159116
686.5,24.6870159116
687,24.6870159116
687.5,24.6870159116
688,24.6870159116
688.5,24.6870159116
689,24.6870159116
689.5,24.6870159116
690,24.6870159116
690.5,24.6870159116
691,24.6870159116
691.5,24.6870159116
692,24.6870159116
692.5,24.6870159116
693,24.6870159116
693.5,24.6870159116
694,24.6870159116
694.5,24.6870159116
695,24.6870159116
695.5,24.6870159116
696,24.6870159116
696.5,24.6870159116
697,24.6870159116
697.5,24.6870159116
698,24.6870159116
698.5,24.6870159116
699,24.6870159116
699.5,24.6870159116
700,24.6870159116
700.5,24.6870159116
701,24.6870159116
701.5,24.6870159116
702,24.6870159116
702.5,24.6870159116
703,24.6870159116
703.5,24.6870159116
704,24.6870159116
704.5,24.6870159116
705,24.6870159116
705.5,24.6870159116
706,24.6870159116
706.5,24.6870159116
707,24.6870159116
707.5,24.6870159116
708,24.6870159116
708.5,24.6870159116
709,24.6870159116
709.5,24.6870159116
710,24.6870159116
710.5,24.6870159116
711,24.6870159116
711.5,24.6870159116
712,24.6870159116
712.5,24.6870159116
713,24.6870159116
713.5,24.6870159116
714,24.6870159116
714.5,24.6870159116
715,24.6870159116
715.5,24.6870159116
716,24.6870159116
716.5,24.6870159116
717,24.6870159116
717.5,24.6870159116
718,24.6870159116
718.5,24.6870159116
719,24.6870159116
719.5,24.6870159116
720,24.6870159116
720.5,24.6870159116
721,24.6870159116
721.5,24.6870159116
722,24.6870159116
