"Latest: Time (s)","Latest: Temperature (°C)"
75,20.9370158557
75.5,20.9370158557
76,20.9370158557
76.5,20.9370158557
77,20.9370158557
77.5,20.9370158557
78,20.9370158557
78.5,20.9370158557
79,20.9370158557
79.5,20.9370158557
80,20.9370158557
80.5,20.9370158557
81,20.9370158557
81.5,20.9370158557
82,20.9370158557
82.5,20.9370158557
83,20.9370158557
83.5,20.9370158557
84,20.9370158557
84.5,20.9370158557
85,20.9370158557
85.5,20.9370158557
86,20.9370158557
86.5,20.9370158557
87,20.9370158557
87.5,20.9370158557
88,20.9370158557
88.5,20.9370158557
89,20.9370158557
89.5,20.9370158557
90,20.9370158557
90.5,20.9370158557
91,20.9370158557
91.5,20.9370158557
92,20.9370158557
92.5,20.9370158557
93,20.9370158557
93.5,20.9370158557
94,20.9370158557
94.5,20.9370158557
95,20.9370158557
95.5,20.9370158557
96,20.9370158557
96.5,20.9370158557
97,20.9370158557
97.5,20.9370158557
98,20.9370158557
98.5,20.9370158557
99,20.9370158557
99.5,20.9370158557
100,20.9370158557
100.5,20.9370158557
101,20.9370158557
101.5,20.9370158557
102,20.9370158557
102.5,20.9370158557
103,20.9370158557
103.5,20.9370158557
104,20.9370158557
104.5,20.9370158557
105,20.9370158557
105.5,20.9370158557
106,20.9370158557
106.5,20.9370158557
107,20.9370158557
107.5,20.9370158557
108,20.9370158557
108.5,20.9370158557
109,20.9370158557
109.5,20.9370158557
110,20.9370158557
110.5,20.9370158557
111,20.9370158557
111.5,20.9370158557
112,20.9370158557
112.5,20.9370158557
113,20.9370158557
113.5,20.9370158557
114,20.9370158557
114.5,20.9370158557
115,20.9370158557
115.5,20.9370158557
116,20.9370158557
116.5,20.9370158557
117,20.9370158557
117.5,20.9370158557
118,20.9370158557
118.5,20.9370158557
119,20.9370158557
119.5,20.9370158557
120,20.9370158557
120.5,20.9370158557
121,20.9370158557
121.5,20.9370158557
122,20.9370158557
122.5,20.9370158557
123,20.9370158557
123.5,20.9370158557
124,20.9370158557
124.5,20.9370158557
125,20.9370158557
125.5,20.9370158557
126,20.9370158557
126.5,20.9370158557
127,20.9370158557
127.5,20.9370158557
128,20.9370158557
128.5,20.9370158557
129,20.9370158557
129.5,20.9370158557
130,20.9370158557
130.5,20.9370158557
131,20.9370158557
131.5,20.9370158557
132,20.9370158557
132.5,20.9370158557
133,20.9370158557
133.5,20.9370158557
134,20.9370158557
134.5,20.9370158557
135,20.9370158557
135.5,20.9370158557
136,20.9370158557
136.5,20.9370158557
137,20.9370158557
137.5,20.9370158557
138,20.9370158557
138.5,20.9370158557
139,20.9370158557
139.5,20.9370158557
140,20.9370158557
140.5,20.9370158557
141,20.9370158557
141.5,20.9370158557
142,20.9370158557
142.5,20.9370158557
143,20.9370158557
143.5,20.9370158557
144,20.9370158557
144.5,20.9370158557
145,20.9370158557
145.5,20.9370158557
146,20.9370158557
146.5,20.9370158557
147,20.9370158557
147.5,20.9370158557
148,20.9370158557
148.5,20.9370158557
149,20.9370158557
149.5,20.9370158557
150,20.9370158557
150.5,20.9370158557
151,20.9370158557
151.5,20.9370158557
152,20.9370158557
152.5,20.9370158557
153,20.9370158557
153.5,20.9370158557
154,20.9370158557
154.5,20.9370158557
155,20.9370158557
155.5,20.9370158557
156,20.9370158557
156.5,20.9370158557
157,20.9370158557
157.5,20.9370158557
158,20.9370158557
158.5,20.9370158557
159,20.9370158557
159.5,20.9370158557
160,20.9370158557
160.5,20.9370158557
161,20.9370158557
161.5,20.9370158557
162,20.9370158557
162.5,20.9370158557
163,20.9370158557
163.5,20.9370158557
164,20.9370158557
164.5,20.9370158557
165,20.9370158557
165.5,20.9370158557
166,20.9370158557
166.5,20.9370158557
167,20.9370158557
167.5,20.9370158557
168,20.9370158557
168.5,20.9370158557
169,20.9370158557
169.5,20.9370158557
170,20.9370158557
170.5,20.9370158557
171,20.9370158557
171.5,20.9370158557
172,20.9370158557
172.5,20.9370158557
173,20.9370158557
173.5,20.9370158557
174,20.9370158557
174.5,20.9370158557
175,20.9370158557
175.5,20.9370158557
176,20.9370158557
176.5,20.9370158557
177,20.9370158557
177.5,20.9370158557
178,20.9370158557
178.5,20.9370158557
179,20.9370158557
179.5,20.9370158557
180,20.9370158557
180.5,20.9370158557
181,20.9370158557
181.5,20.9370158557
182,20.9370158557
182.5,20.9370158557
183,20.9370158557
183.5,20.9370158557
184,20.9370158557
184.5,20.9370158557
185,20.9370158557
185.5,20.9370158557
186,20.9370158557
186.5,20.9370158557
187,20.9370158557
187.5,20.9370158557
188,20.9370158557
188.5,20.9370158557
189,20.9370158557
189.5,20.9370158557
190,20.9370158557
190.5,20.9370158557
191,20.9370158557
191.5,20.9370158557
192,20.9370158557
192.5,20.9370158557
193,20.9370158557
193.5,20.9370158557
194,20.9370158557
194.5,20.9370158557
195,20.9370158557
195.5,20.9370158557
196,20.9370158557
196.5,20.9370158557
197,20.9370158557
197.5,20.9370158557
198,20.9370158557
198.5,20.9370158557
199,20.9370158557
199.5,20.9370158557
200,20.9370158557
200.5,20.9370158557
201,20.9370158557
201.5,20.9370158557
202,20.9370158557
202.5,20.9370158557
203,20.9370158557
203.5,20.9370158557
204,20.9370158557
204.5,20.9370158557
205,20.9370158557
205.5,20.9370158557
206,20.9370158557
206.5,20.9370158557
207,20.9370158557
207.5,20.9370158557
208,20.9370158557
208.5,20.9370158557
209,20.9370158557
209.5,20.9370158557
210,20.9370158557
210.5,20.9370158557
211,20.9370158557
211.5,20.9370158557
212,20.9370158557
212.5,20.9370158557
213,20.9370158557
213.5,20.9370158557
214,20.9370158557
214.5,20.9370158557
215,20.9370158557
215.5,20.9370158557
216,20.9370158557
216.5,20.9370158557
217,20.9370158557
217.5,20.9370158557
218,20.9370158557
218.5,20.9370158557
219,20.9370158557
219.5,20.9370158557
220,20.9370158557
220.5,20.9370158557
221,20.9370158557
221.5,20.9370158557
222,20.9370158557
222.5,20.9370158557
223,20.9370158557
223.5,20.9370158557
224,20.9370158557
224.5,20.9370158557
225,20.9370158557
225.5,20.9370158557
226,20.9370158557
226.5,20.9370158557
227,20.9370158557
227.5,20.9370158557
228,20.9370158557
228.5,20.9370158557
229,20.9370158557
229.5,20.9370158557
230,20.9370158557
230.5,20.9370158557
231,20.9370158557
231.5,20.9370158557
232,20.9370158557
232.5,20.9370158557
233,20.9370158557
233.5,20.9370158557
234,20.9370158557
234.5,20.9370158557
235,20.9370158557
235.5,20.9370158557
236,20.9370158557
236.5,20.9370158557
237,20.9370158557
237.5,20.9370158557
238,20.9370158557
238.5,20.9370158557
239,20.9370158557
239.5,20.9370158557
240,20.9370158557
240.5,20.9370158557
241,20.9370158557
241.5,20.9370158557
242,20.9370158557
242.5,20.9370158557
243,20.9370158557
243.5,20.9370158557
244,20.9370158557
244.5,20.9370158557
245,20.9370158557
245.5,20.9370158557
246,20.9370158557
246.5,20.9370158557
247,20.9370158557
247.5,20.9370158557
248,20.9370158557
248.5,20.9370158557
249,20.9370158557
249.5,20.9370158557
250,20.9370158557
250.5,20.9370158557
251,20.9370158557
251.5,20.9370158557
252,20.9370158557
252.5,20.9370158557
253,20.9370158557
253.5,20.9370158557
254,20.9370158557
254.5,20.9370158557
255,20.9370158557
255.5,20.9370158557
256,20.9370158557
256.5,20.9370158557
257,20.9370158557
257.5,20.9370158557
258,20.9370158557
258.5,20.9370158557
259,20.9370158557
259.5,20.9370158557
260,20.9370158557
260.5,20.9370158557
261,20.9370158557
261.5,20.9370158557
262,20.9370158557
262.5,20.9370158557
263,20.9370158557
263.5,20.9370158557
264,20.9370158557
264.5,20.9370158557
265,20.9370158557
265.5,20.9370158557
266,20.9370158557
266.5,20.9370158557
267,20.9370158557
267.5,20.9370158557
268,20.9370158557
268.5,20.9370158557
269,20.9370158557
269.5,20.9370158557
270,20.9370158557
270.5,20.9370158557
271,20.9370158557
271.5,20.9370158557
272,20.9370158557
272.5,20.9370158557
273,20.9370158557
273.5,20.9370158557
274,20.9370158557
274.5,20.9370158557
275,20.9370158557
275.5,20.9370158557
276,20.9370158557
276.5,20.9370158557
277,20.9370158557
277.5,20.9370158557
278,20.9370158557
278.5,20.9370158557
279,20.9370158557
279.5,20.9370158557
280,20.9370158557
280.5,20.9370158557
281,20.9370158557
281.5,20.9370158557
282,20.9370158557
282.5,20.9370158557
283,20.9370158557
283.5,20.9370158557
284,20.9370158557
284.5,20.9370158557
285,20.9370158557
285.5,20.9370158557
286,20.9370158557
286.5,20.9370158557
287,20.9370158557
287.5,20.9370158557
288,20.9370158557
288.5,20.9370158557
289,20.9370158557
289.5,20.9370158557
290,20.9370158557
290.5,20.9370158557
291,20.9370158557
291.5,20.9370158557
292,20.9370158557
292.5,20.9370158557
293,20.9370158557
293.5,20.9370158557
294,20.9370158557
294.5,20.9370158557
295,20.9370158557
295.5,20.9370158557
296,20.9370158557
296.5,20.9370158557
297,20.9370158557
297.5,20.9370158557
298,20.9370158557
298.5,20.9370158557
299,20.9370158557
299.5,20.9370158557
300,20.9370158557
300.5,20.9370158557
301,20.9370158557
301.5,20.9370158557
302,20.9370158557
302.5,20.9370158557
303,20.9370158557
303.5,20.9370158557
304,20.9370158557
304.5,20.9370158557
305,20.9370158557
305.5,20.9370158557
306,20.9370158557
306.5,20.9370158557
307,20.9370158557
307.5,20.9370158557
308,20.9370158557
308.5,20.9370158557
309,20.9370158557
309.5,20.9370158557
310,20.9370158557
310.5,20.9370158557
311,20.9370158557
311.5,20.9370158557
312,20.9370158557
312.5,20.9370158557
313,20.9370158557
313.5,20.9370158557
314,20.9370158557
314.5,20.9370158557
315,20.9370158557
315.5,20.9370158557
316,20.9370158557
316.5,20.9370158557
317,20.9370158557
317.5,20.9370158557
318,20.9370158557
318.5,20.9370158557
319,20.9370158557
319.5,20.9370158557
320,20.9370158557
320.5,20.9370158557
321,20.9370158557
321.5,20.9370158557
322,20.9370158557
322.5,20.9370158557
323,20.9370158557
323.5,20.9370158557
324,20.9370158557
324.5,20.9370158557
325,20.9370158557
325.5,20.9370158557
326,20.9370158557
326.5,20.9370158557
327,20.9370158557
327.5,20.9370158557
328,20.9370158557
328.5,20.9370158557
329,20.9370158557
329.5,20.9370158557
330,20.9370158557
330.5,20.9370158557
331,20.9370158557
331.5,20.9370158557
332,20.9370158557
332.5,20.9370158557
333,20.9370158557
333.5,20.9370158557
334,20.9370158557
334.5,20.9370158557
335,20.9370158557
335.5,20.9370158557
336,20.9370158557
336.5,20.9370158557
337,20.9370158557
337.5,20.9370158557
338,20.9370158557
338.5,20.9370158557
339,20.9370158557
339.5,20.9370158557
340,20.9370158557
340.5,20.9370158557
341,20.9370158557
341.5,20.9370158557
342,20.9370158557
342.5,20.9370158557
343,20.9370158557
343.5,20.9370158557
344,20.9370158557
344.5,20.9370158557
345,20.9370158557
345.5,20.9370158557
346,20.9370158557
346.5,20.9370158557
347,20.9370158557
347.5,20.9370158557
348,20.9370158557
348.5,20.9370158557
349,20.9370158557
349.5,20.9370158557
350,20.9370158557
350.5,20.9370158557
351,20.9370158557
351.5,20.9370158557
352,20.9370158557
352.5,20.9370158557
353,20.9370158557
353.5,20.9370158557
354,20.9370158557
354.5,20.9370158557
355,20.9370158557
355.5,20.9370158557
356,20.9370158557
356.5,20.9370158557
357,20.9370158557
357.5,20.9370158557
358,20.9370158557
358.5,20.9370158557
359,20.9370158557
359.5,20.9370158557
360,20.9370158557
360.5,20.9370158557
361,20.9370158557
361.5,20.9370158557
362,20.9370158557
362.5,20.9370158557
363,20.9370158557
363.5,20.9370158557
364,20.9370158557
364.5,20.9995158566
365,20.9995158566
365.5,20.9995158566
366,21.0620158575
366.5,21.0620158575
367,21.0620158575
367.5,21.0620158575
368,21.0620158575
368.5,21.0620158575
369,21.0620158575
369.5,21.0620158575
370,21.0620158575
370.5,21.0620158575
371,21.0620158575
371.5,21.1245158585
372,21.1870158594
372.5,21.3745158622
373,21.4995158641
373.5,21.562015865
374,21.6245158659
374.5,21.6245158659
375,21.562015865
375.5,21.4995158641
376,21.4370158631
376.5,21.4370158631
377,21.3745158622
377.5,21.3745158622
378,21.3120158613
378.5,21.3120158613
379,21.3120158613
379.5,21.3120158613
380,21.3120158613
380.5,21.3120158613
381,21.3120158613
381.5,21.3745158622
382,21.3745158622
382.5,21.4370158631
383,21.4370158631
383.5,21.4370158631
384,21.4370158631
384.5,21.4370158631
385,21.4370158631
385.5,21.4370158631
386,21.4370158631
386.5,21.4370158631
387,21.4370158631
387.5,21.4370158631
388,21.4370158631
388.5,21.4995158641
389,21.562015865
389.5,21.562015865
390,21.562015865
390.5,21.6870158669
391,21.8120158687
391.5,21.8120158687
392,21.8120158687
392.5,21.7495158678
393,21.7495158678
393.5,21.6870158669
394,21.7495158678
394.5,21.7495158678
395,21.7495158678
395.5,21.7495158678
396,21.7495158678
396.5,21.6870158669
397,21.6870158669
397.5,21.6870158669
398,21.7495158678
398.5,21.7495158678
399,21.8120158687
399.5,21.8745158697
400,21.8745158697
400.5,21.9370158706
401,21.9995158715
401.5,21.9995158715
402,21.9995158715
402.5,22.0620158724
403,22.0620158724
403.5,22.0620158724
404,22.0620158724
404.5,22.0620158724
405,22.1245158734
405.5,22.1245158734
406,22.1245158734
406.5,22.1245158734
407,22.1245158734
407.5,22.1245158734
408,22.1245158734
408.5,22.1245158734
409,22.1870158743
409.5,22.1870158743
410,22.1870158743
410.5,22.1870158743
411,22.1870158743
411.5,22.1870158743
412,22.1870158743
412.5,22.2495158752
413,22.3745158771
413.5,22.3745158771
414,22.3120158762
414.5,22.3120158762
415,22.3120158762
415.5,22.3120158762
416,22.3120158762
416.5,22.3120158762
417,22.3120158762
417.5,22.3745158771
418,22.3120158762
418.5,22.3120158762
419,22.3120158762
419.5,22.3120158762
420,22.3120158762
420.5,22.3120158762
421,22.3745158771
421.5,22.3745158771
422,22.3745158771
422.5,22.3745158771
423,22.437015878
423.5,22.437015878
424,22.437015878
424.5,22.437015878
425,22.499515879
425.5,22.499515879
426,22.499515879
426.5,22.499515879
427,22.499515879
427.5,22.499515879
428,22.499515879
428.5,22.499515879
429,22.499515879
429.5,22.499515879
430,22.499515879
430.5,22.499515879
431,22.499515879
431.5,22.5620158799
432,22.5620158799
432.5,22.5620158799
433,22.5620158799
433.5,22.6245158808
434,22.6245158808
434.5,22.6245158808
435,22.6245158808
435.5,22.6245158808
436,22.6870158818
436.5,22.6870158818
437,22.6870158818
437.5,22.6870158818
438,22.6870158818
438.5,22.7495158827
439,22.7495158827
439.5,22.8120158836
440,22.8120158836
440.5,22.8745158846
441,22.8745158846
441.5,22.8745158846
442,22.8745158846
442.5,22.8120158836
443,22.8120158836
443.5,22.8120158836
444,22.8120158836
444.5,22.8120158836
445,22.8120158836
445.5,22.8120158836
446,22.8120158836
446.5,22.7495158827
447,22.7495158827
447.5,22.7495158827
448,22.7495158827
448.5,22.8120158836
449,22.7495158827
449.5,22.8120158836
450,22.8120158836
450.5,22.8120158836
451,22.8120158836
451.5,22.8120158836
452,22.8120158836
452.5,22.8120158836
453,22.8120158836
453.5,22.8120158836
454,22.8120158836
454.5,22.8120158836
455,22.8120158836
455.5,22.8120158836
456,22.8120158836
456.5,22.8120158836
457,22.8120158836
457.5,22.8120158836
458,22.8120158836
458.5,22.8745158846
459,22.8745158846
459.5,22.8745158846
460,22.8745158846
460.5,22.8745158846
461,22.8745158846
461.5,22.8745158846
462,22.8745158846
462.5,22.8745158846
463,22.8745158846
463.5,22.8745158846
464,22.9370158855
464.5,22.9370158855
465,22.9370158855
465.5,22.9370158855
466,22.9370158855
466.5,22.9995158864
467,22.9995158864
467.5,22.9995158864
468,22.9995158864
468.5,22.9995158864
469,22.9995158864
469.5,22.9995158864
470,22.9995158864
470.5,22.9995158864
471,22.9995158864
471.5,22.9995158864
472,22.9995158864
472.5,22.9995158864
473,22.9995158864
473.5,22.9995158864
474,22.9995158864
474.5,22.9995158864
475,22.9995158864
475.5,22.9995158864
476,22.9995158864
476.5,22.9995158864
477,22.9995158864
477.5,22.9995158864
478,23.0620158873
478.5,23.0620158873
479,23.0620158873
479.5,23.0620158873
480,23.0620158873
480.5,23.0620158873
481,23.0620158873
481.5,23.0620158873
482,23.0620158873
482.5,23.0620158873
483,23.0620158873
483.5,23.0620158873
484,23.1245158883
484.5,23.1245158883
485,23.1245158883
485.5,23.1245158883
486,23.1245158883
486.5,23.1245158883
487,23.1245158883
487.5,23.1245158883
488,23.1245158883
488.5,23.1245158883
489,23.1245158883
489.5,23.1245158883
490,23.1245158883
490.5,23.1245158883
491,23.1245158883
491.5,23.1245158883
492,23.1245158883
492.5,23.1245158883
493,23.1245158883
493.5,23.1245158883
494,23.1245158883
494.5,23.1245158883
495,23.1870158892
495.5,23.1870158892
496,23.1870158892
496.5,23.1870158892
497,23.1870158892
497.5,23.1870158892
498,23.1870158892
498.5,23.1870158892
499,23.1870158892
499.5,23.1870158892
500,23.1870158892
500.5,23.1870158892
501,23.1870158892
501.5,23.1870158892
502,23.1870158892
502.5,23.1870158892
503,23.1870158892
503.5,23.2495158901
504,23.2495158901
504.5,23.2495158901
505,23.2495158901
505.5,23.2495158901
506,23.2495158901
506.5,23.2495158901
507,23.2495158901
507.5,23.2495158901
508,23.2495158901
508.5,23.2495158901
509,23.2495158901
509.5,23.2495158901
510,23.2495158901
510.5,23.2495158901
511,23.2495158901
511.5,23.2495158901
512,23.2495158901
512.5,23.2495158901
513,23.2495158901
513.5,23.2495158901
514,23.2495158901
514.5,23.2495158901
515,23.2495158901
515.5,23.2495158901
516,23.2495158901
516.5,23.2495158901
517,23.2495158901
517.5,23.2495158901
518,23.2495158901
518.5,23.2495158901
519,23.2495158901
519.5,23.3120158911
520,23.3120158911
520.5,23.3120158911
521,23.3120158911
521.5,23.3120158911
522,23.3120158911
522.5,23.3120158911
523,23.3120158911
523.5,23.3120158911
524,23.3120158911
524.5,23.3120158911
525,23.3120158911
525.5,23.3120158911
526,23.3120158911
526.5,23.3120158911
527,23.3120158911
527.5,23.3120158911
528,23.3120158911
528.5,23.3120158911
529,23.3120158911
529.5,23.3120158911
530,23.3120158911
530.5,23.3120158911
531,23.3120158911
531.5,23.3120158911
532,23.3120158911
532.5,23.3120158911
533,23.3120158911
533.5,23.3120158911
534,23.3120158911
534.5,23.3120158911
535,23.3120158911
535.5,23.3120158911
536,23.3120158911
536.5,23.3120158911
537,23.3120158911
537.5,23.3120158911
538,23.3120158911
538.5,23.3120158911
539,23.3120158911
539.5,23.374515892
540,23.374515892
540.5,23.3120158911
541,23.374515892
541.5,23.374515892
542,23.374515892
542.5,23.374515892
543,23.374515892
543.5,23.374515892
544,23.374515892
544.5,23.374515892
545,23.374515892
545.5,23.374515892
546,23.374515892
546.5,23.374515892
547,23.374515892
547.5,23.374515892
548,23.374515892
548.5,23.374515892
549,23.374515892
549.5,23.374515892
550,23.374515892
550.5,23.374515892
551,23.374515892
551.5,23.374515892
552,23.374515892
552.5,23.374515892
553,23.374515892
553.5,23.374515892
554,23.374515892
554.5,23.374515892
555,23.374515892
555.5,23.374515892
556,23.374515892
556.5,23.374515892
557,23.374515892
557.5,23.374515892
558,23.374515892
558.5,23.374515892
559,23.374515892
559.5,23.374515892
560,23.374515892
560.5,23.374515892
561,23.374515892
561.5,23.374515892
562,23.374515892
562.5,23.374515892
563,23.374515892
563.5,23.374515892
564,23.374515892
564.5,23.374515892
565,23.374515892
565.5,23.374515892
566,23.4370158929
566.5,23.4370158929
567,23.4370158929
567.5,23.4370158929
568,23.4370158929
568.5,23.4370158929
569,23.4370158929
569.5,23.4370158929
570,23.4370158929
570.5,23.4370158929
571,23.4370158929
571.5,23.4370158929
572,23.4370158929
572.5,23.4370158929
573,23.4370158929
573.5,23.4370158929
574,23.4370158929
574.5,23.4370158929
575,23.4370158929
575.5,23.4370158929
576,23.4370158929
576.5,23.4370158929
577,23.4370158929
577.5,23.4370158929
578,23.4370158929
578.5,23.4370158929
579,23.4370158929
579.5,23.4370158929
580,23.4370158929
580.5,23.4370158929
581,23.4370158929
581.5,23.4370158929
582,23.4370158929
582.5,23.4370158929
583,23.4370158929
583.5,23.4370158929
584,23.4370158929
584.5,23.4370158929
585,23.4370158929
585.5,23.4370158929
586,23.4370158929
586.5,23.4370158929
587,23.4370158929
587.5,23.4370158929
588,23.4370158929
588.5,23.4370158929
589,23.4370158929
589.5,23.4370158929
590,23.4370158929
590.5,23.4370158929
591,23.4370158929
591.5,23.4370158929
592,23.4370158929
592.5,23.4370158929
593,23.4370158929
593.5,23.4370158929
594,23.4370158929
594.5,23.4370158929
595,23.4370158929
595.5,23.4370158929
596,23.4370158929
596.5,23.4370158929
597,23.4370158929
597.5,23.4370158929
598,23.4370158929
598.5,23.4370158929
599,23.4370158929
599.5,23.4370158929
600,23.4370158929
600.5,23.4370158929
601,23.4370158929
601.5,23.4370158929
602,23.4370158929
602.5,23.4370158929
603,23.4370158929
603.5,23.4370158929
604,23.4370158929
604.5,23.4370158929
605,23.4370158929
605.5,23.4995158939
606,23.4370158929
606.5,23.4995158939
607,23.4995158939
607.5,23.4370158929
608,23.4995158939
608.5,23.4370158929
609,23.4995158939
609.5,23.4995158939
610,23.4995158939
610.5,23.4995158939
611,23.4995158939
611.5,23.4995158939
612,23.4995158939
612.5,23.4995158939
613,23.4995158939
613.5,23.4995158939
614,23.4995158939
614.5,23.4995158939
615,23.4995158939
615.5,23.4995158939
616,23.4995158939
616.5,23.4995158939
617,23.4995158939
617.5,23.4995158939
618,23.4995158939
618.5,23.4995158939
619,23.4995158939
619.5,23.4995158939
620,23.4995158939
620.5,23.4995158939
621,23.4995158939
621.5,23.4995158939
622,23.4995158939
622.5,23.4995158939
623,23.4995158939
623.5,23.4995158939
624,23.4995158939
624.5,23.4995158939
625,23.4995158939
625.5,23.4995158939
626,23.4995158939
626.5,23.4995158939
627,23.4995158939
627.5,23.4995158939
628,23.4995158939
628.5,23.4995158939
629,23.4995158939
629.5,23.4995158939
630,23.4995158939
630.5,23.4995158939
631,23.4995158939
631.5,23.4995158939
632,23.4995158939
632.5,23.4995158939
633,23.4995158939
633.5,23.4995158939
634,23.4995158939
634.5,23.4995158939
635,23.4995158939
635.5,23.4995158939
636,23.4995158939
636.5,23.4995158939
637,23.4995158939
637.5,23.4995158939
638,23.4995158939
638.5,23.4995158939
639,23.4995158939
639.5,23.4995158939
640,23.4995158939
640.5,23.4995158939
641,23.4995158939
641.5,23.4995158939
642,23.4995158939
642.5,23.4995158939
643,23.4995158939
643.5,23.4995158939
644,23.4995158939
644.5,23.4995158939
645,23.4995158939
645.5,23.4995158939
646,23.4995158939
646.5,23.4995158939
647,23.4995158939
647.5,23.4995158939
648,23.4995158939
648.5,23.4995158939
649,23.4995158939
649.5,23.4995158939
650,23.4995158939
650.5,23.4995158939
651,23.4995158939
651.5,23.4995158939
652,23.4995158939
652.5,23.4995158939
653,23.4995158939
653.5,23.4995158939
654,23.4995158939
654.5,23.4995158939
655,23.4995158939
655.5,23.4995158939
656,23.4995158939
656.5,23.4995158939
657,23.4995158939
657.5,23.4995158939
658,23.4995158939
658.5,23.4995158939
659,23.4995158939
659.5,23.4995158939
660,23.4995158939
660.5,23.4995158939
661,23.4995158939
661.5,23.4995158939
662,23.4995158939
662.5,23.4995158939
663,23.4995158939
663.5,23.4995158939
664,23.4995158939
664.5,23.4995158939
665,23.4995158939
665.5,23.4995158939
666,23.4995158939
666.5,23.4995158939
667,23.4995158939
667.5,23.4995158939
668,23.4995158939
668.5,23.4995158939
669,23.4995158939
669.5,23.4995158939
670,23.4995158939
670.5,23.4995158939
671,23.4995158939
671.5,23.4995158939
672,23.4995158939
672.5,23.4995158939
673,23.4995158939
673.5,23.4995158939
674,23.4995158939
674.5,23.4995158939
675,23.4995158939
675.5,23.4995158939
676,23.4995158939
676.5,23.4995158939
677,23.4995158939
677.5,23.4995158939
678,23.4995158939
678.5,23.4995158939
679,23.4995158939
679.5,23.4995158939
680,23.4995158939
680.5,23.4995158939
681,23.4995158939
681.5,23.4995158939
682,23.4995158939
682.5,23.4995158939
683,23.4995158939
683.5,23.4995158939
684,23.4995158939
684.5,23.4995158939
685,23.4995158939
685.5,23.4995158939
686,23.4995158939
686.5,23.4995158939
687,23.4995158939
687.5,23.4995158939
688,23.4995158939
688.5,23.4995158939
689,23.4995158939
689.5,23.4995158939
690,23.4995158939
690.5,23.4995158939
691,23.4995158939
691.5,23.4995158939
692,23.4995158939
692.5,23.4995158939
693,23.4995158939
693.5,23.4995158939
694,23.4995158939
694.5,23.4995158939
695,23.4995158939
695.5,23.4995158939
696,23.4995158939
696.5,23.4995158939
697,23.4995158939
697.5,23.4995158939
698,23.4995158939
698.5,23.5620158948
699,23.4995158939
699.5,23.4995158939
700,23.4995158939
700.5,23.4995158939
