"Latest: Time (s)","Latest: Temperature (°C)"
602.5,23.3745158724
603,23.3745158724
603.5,23.3745158724
604,23.3745158724
604.5,23.3745158724
605,23.3745158724
605.5,23.3745158724
606,23.3745158724
606.5,23.3745158724
607,23.3745158724
607.5,23.3745158724
608,23.3745158724
608.5,23.3745158724
609,23.3745158724
609.5,23.3745158724
610,23.3745158724
610.5,23.3745158724
611,23.3745158724
611.5,23.3745158724
612,23.3745158724
612.5,23.3745158724
613,23.3745158724
613.5,23.3745158724
614,23.3745158724
614.5,23.3745158724
615,23.3745158724
615.5,23.3745158724
616,23.3745158724
616.5,23.3745158724
617,23.3745158724
617.5,23.3745158724
618,23.3745158724
618.5,23.3745158724
619,23.3745158724
619.5,23.3745158724
620,23.3745158724
620.5,23.3745158724
621,23.3745158724
621.5,23.3745158724
622,23.3745158724
622.5,23.3745158724
623,23.3745158724
623.5,23.3745158724
624,23.3745158724
624.5,23.3745158724
625,23.3745158724
625.5,23.3745158724
626,23.3745158724
626.5,23.3745158724
627,23.3745158724
627.5,23.3745158724
628,23.3745158724
628.5,23.3745158724
629,23.3745158724
629.5,23.3745158724
630,23.3745158724
630.5,23.3745158724
631,23.3745158724
631.5,23.3745158724
632,23.3745158724
632.5,23.3745158724
633,23.3745158724
633.5,23.3745158724
634,23.3745158724
634.5,23.3745158724
635,23.3745158724
635.5,23.3745158724
636,23.3745158724
636.5,23.3745158724
637,23.3745158724
637.5,23.3745158724
638,23.3745158724
638.5,23.3745158724
639,23.3745158724
639.5,23.3745158724
640,23.3745158724
640.5,23.3745158724
641,23.3745158724
641.5,23.3745158724
642,23.3745158724
642.5,23.3745158724
643,23.3745158724
643.5,23.3745158724
644,23.3745158724
644.5,23.3745158724
645,23.3745158724
645.5,23.3745158724
646,23.3745158724
646.5,23.3745158724
647,23.3745158724
647.5,23.3745158724
648,23.3745158724
648.5,23.3745158724
649,23.3745158724
649.5,23.3745158724
650,23.3745158724
650.5,23.3745158724
651,23.3745158724
651.5,23.3745158724
652,23.3745158724
652.5,23.3745158724
653,23.3745158724
653.5,23.3745158724
654,23.3745158724
654.5,23.3745158724
655,23.3745158724
655.5,23.3745158724
656,23.3745158724
656.5,23.3745158724
657,23.3745158724
657.5,23.3745158724
658,23.3745158724
658.5,23.3745158724
659,23.3745158724
659.5,23.3745158724
660,23.3745158724
660.5,23.3745158724
661,23.3745158724
661.5,23.3745158724
662,23.3745158724
662.5,23.3745158724
663,23.3745158724
663.5,23.3745158724
664,23.3745158724
664.5,23.3745158724
665,23.3745158724
665.5,23.3745158724
666,23.3745158724
666.5,23.3745158724
667,23.3745158724
667.5,23.3745158724
668,23.3745158724
668.5,23.3745158724
669,23.3745158724
669.5,23.3745158724
670,23.3745158724
670.5,23.3745158724
671,23.3745158724
671.5,23.3745158724
672,23.3745158724
672.5,23.3745158724
673,23.3745158724
673.5,23.3745158724
674,23.3745158724
674.5,23.3745158724
675,23.3745158724
675.5,23.3745158724
676,23.3745158724
676.5,23.3745158724
677,23.3745158724
677.5,23.3745158724
678,23.3745158724
678.5,23.3745158724
679,23.3745158724
679.5,23.3745158724
680,23.3745158724
680.5,23.3745158724
681,23.3745158724
681.5,23.3745158724
682,23.3745158724
682.5,23.3745158724
683,23.3745158724
683.5,23.3745158724
684,23.3745158724
684.5,23.3745158724
685,23.3745158724
685.5,23.3745158724
686,23.3745158724
686.5,23.3745158724
687,23.3745158724
687.5,23.3745158724
688,23.3745158724
688.5,23.3745158724
689,23.3745158724
689.5,23.3745158724
690,23.3745158724
690.5,23.3745158724
691,23.3745158724
691.5,23.3745158724
692,23.3745158724
692.5,23.3745158724
693,23.3745158724
693.5,23.3745158724
694,23.3745158724
694.5,23.3745158724
695,23.3745158724
695.5,23.3745158724
696,23.3745158724
696.5,23.3745158724
697,23.3745158724
697.5,23.3745158724
698,23.3745158724
698.5,23.3745158724
