"Latest: Time (s)","Latest: Temperature (°C)"
140.5,20.8120158343
141,20.8120158343
141.5,20.8120158343
142,20.8120158343
142.5,20.8120158343
143,20.8120158343
143.5,20.8120158343
144,20.8120158343
144.5,20.8120158343
145,20.8120158343
145.5,20.8120158343
146,20.8120158343
146.5,20.8120158343
147,20.8120158343
147.5,20.8120158343
148,20.8120158343
148.5,20.8120158343
149,20.8120158343
149.5,20.8120158343
150,20.8120158343
150.5,20.8120158343
151,20.8120158343
151.5,20.8120158343
152,20.8120158343
152.5,20.8120158343
153,20.8120158343
153.5,20.8120158343
154,20.8120158343
154.5,20.8120158343
155,20.8120158343
155.5,20.8120158343
156,20.8120158343
156.5,20.8120158343
157,20.8120158343
157.5,20.8120158343
158,20.8120158343
158.5,20.8120158343
159,20.8120158343
159.5,20.8120158343
160,20.8120158343
160.5,20.8120158343
161,20.8120158343
161.5,20.8120158343
162,20.8120158343
162.5,20.8120158343
163,20.8120158343
163.5,20.8120158343
164,20.8120158343
164.5,20.8120158343
165,20.8120158343
165.5,20.8120158343
166,20.8120158343
166.5,20.8120158343
167,20.8120158343
167.5,20.8120158343
168,20.8120158343
168.5,20.8120158343
169,20.8120158343
169.5,20.8120158343
170,20.8120158343
170.5,20.8120158343
171,20.8120158343
171.5,20.8120158343
172,20.8120158343
172.5,20.8120158343
173,20.8120158343
173.5,20.8120158343
174,20.8120158343
174.5,20.8120158343
175,20.8120158343
175.5,20.8120158343
176,20.8120158343
176.5,20.8120158343
177,20.8120158343
177.5,20.8120158343
178,20.8120158343
178.5,20.8120158343
179,20.8120158343
179.5,20.8120158343
180,20.8120158343
180.5,20.8120158343
181,20.8120158343
181.5,20.8120158343
182,20.8120158343
182.5,20.8120158343
183,20.8120158343
183.5,20.8120158343
184,20.8120158343
184.5,20.8120158343
185,20.8120158343
185.5,20.8120158343
186,20.8120158343
186.5,20.8120158343
187,20.8120158343
187.5,20.8120158343
188,20.8120158343
188.5,20.8120158343
189,20.8120158343
189.5,20.8120158343
190,20.8120158343
190.5,20.8120158343
191,20.8120158343
191.5,20.8120158343
192,20.8120158343
192.5,20.8120158343
193,20.8120158343
193.5,20.8120158343
194,20.8120158343
194.5,20.8120158343
195,20.8120158343
195.5,20.8120158343
196,20.8120158343
196.5,20.8120158343
197,20.8120158343
197.5,20.8120158343
198,20.8120158343
198.5,20.8120158343
199,20.8120158343
199.5,20.8120158343
200,20.8120158343
200.5,20.8120158343
201,20.8120158343
201.5,20.8120158343
202,20.8120158343
202.5,20.8120158343
203,20.8120158343
203.5,20.8120158343
204,20.8120158343
204.5,20.8120158343
205,20.8120158343
205.5,20.8120158343
206,20.8120158343
206.5,20.8120158343
207,20.8120158343
207.5,20.8120158343
208,20.8120158343
208.5,20.8120158343
209,20.8120158343
209.5,20.8120158343
210,20.8120158343
210.5,20.8120158343
211,20.8120158343
211.5,20.8120158343
212,20.8120158343
212.5,20.8120158343
213,20.8120158343
213.5,20.8120158343
214,20.8120158343
214.5,20.8120158343
215,20.8120158343
215.5,20.8120158343
216,20.8120158343
216.5,20.8120158343
217,20.8120158343
217.5,20.8120158343
218,20.8120158343
218.5,20.8120158343
219,20.8120158343
219.5,20.8120158343
220,20.8120158343
220.5,20.8120158343
221,20.8120158343
221.5,20.8120158343
222,20.8120158343
222.5,20.8120158343
223,20.8120158343
223.5,20.8120158343
224,20.8120158343
224.5,20.8120158343
225,20.8120158343
225.5,20.8120158343
226,20.8120158343
226.5,20.8120158343
227,20.8120158343
227.5,20.8120158343
228,20.8120158343
228.5,20.8120158343
229,20.8120158343
229.5,20.8120158343
230,20.8120158343
230.5,20.8120158343
231,20.8120158343
231.5,20.8120158343
232,20.8120158343
232.5,20.8120158343
233,20.8120158343
233.5,20.8120158343
234,20.8120158343
234.5,20.8120158343
235,20.8120158343
235.5,20.8120158343
236,20.8120158343
236.5,20.8120158343
237,20.8120158343
237.5,20.8120158343
238,20.8120158343
238.5,20.8120158343
239,20.8120158343
239.5,20.8120158343
240,20.8120158343
240.5,20.8120158343
241,20.8120158343
241.5,20.8120158343
242,20.8120158343
242.5,20.8120158343
243,20.8120158343
243.5,20.8120158343
244,20.8120158343
244.5,20.8120158343
245,20.8120158343
245.5,20.8120158343
246,20.8120158343
246.5,20.8120158343
247,20.8120158343
247.5,20.8120158343
248,20.8120158343
248.5,20.8120158343
249,20.8120158343
249.5,20.8120158343
250,20.8120158343
250.5,20.8120158343
251,20.8120158343
251.5,20.8120158343
252,20.8120158343
252.5,20.8120158343
253,20.8120158343
253.5,20.8120158343
254,20.8120158343
254.5,20.8120158343
255,20.8120158343
255.5,20.8120158343
256,20.8120158343
256.5,20.8120158343
257,20.8120158343
257.5,20.8120158343
258,20.8120158343
258.5,20.8120158343
259,20.8120158343
259.5,20.8120158343
260,20.8120158343
260.5,20.8120158343
261,20.8120158343
261.5,20.8120158343
262,20.8120158343
262.5,20.8120158343
263,20.8120158343
263.5,20.8120158343
264,20.8120158343
264.5,20.8120158343
265,20.8120158343
265.5,20.8120158343
266,20.8120158343
266.5,20.8120158343
267,20.8120158343
267.5,20.8120158343
268,20.8120158343
268.5,20.8120158343
269,20.8120158343
269.5,20.8120158343
270,20.8120158343
270.5,20.8120158343
271,20.8120158343
271.5,20.8120158343
272,20.8120158343
272.5,20.8120158343
273,20.8120158343
273.5,20.8120158343
274,20.8120158343
274.5,20.8120158343
275,20.8120158343
275.5,20.8120158343
276,20.8120158343
276.5,20.8120158343
277,20.8120158343
277.5,20.8120158343
278,20.8120158343
278.5,20.8120158343
279,20.8120158343
279.5,20.8120158343
280,20.8120158343
280.5,20.8120158343
281,20.8120158343
281.5,20.8120158343
282,20.8120158343
282.5,20.8120158343
283,20.8120158343
283.5,20.8120158343
284,20.8120158343
284.5,20.8120158343
285,20.8120158343
285.5,20.8120158343
286,20.8120158343
286.5,20.8120158343
287,20.8120158343
287.5,20.8120158343
288,20.8120158343
288.5,20.8120158343
289,20.8120158343
289.5,20.8120158343
290,20.8120158343
290.5,20.8120158343
291,20.8120158343
291.5,20.8120158343
292,20.8120158343
292.5,20.8120158343
293,20.8120158343
293.5,20.8120158343
294,20.8120158343
294.5,20.8120158343
295,20.8120158343
295.5,20.8120158343
296,20.8120158343
296.5,20.8120158343
297,20.8120158343
297.5,20.8120158343
298,20.8120158343
298.5,20.8120158343
299,20.8120158343
299.5,20.8120158343
300,20.8120158343
300.5,20.8120158343
301,20.8120158343
301.5,20.8120158343
302,20.8120158343
302.5,20.8120158343
303,20.8120158343
303.5,20.8120158343
304,20.8120158343
304.5,20.8120158343
305,20.8120158343
305.5,20.8120158343
306,20.8120158343
306.5,20.8120158343
307,20.8120158343
307.5,20.8120158343
308,20.8120158343
308.5,20.8120158343
309,20.8120158343
309.5,20.8120158343
310,20.8120158343
310.5,20.8120158343
311,20.8120158343
311.5,20.8120158343
312,20.8120158343
312.5,20.8120158343
313,20.8120158343
313.5,20.8120158343
314,20.8120158343
314.5,20.8120158343
315,20.8120158343
315.5,20.8120158343
316,20.8120158343
316.5,20.8120158343
317,20.8120158343
317.5,20.8120158343
318,20.8745158352
318.5,20.9995158371
319,20.9995158371
319.5,21.062015838
320,21.062015838
320.5,21.062015838
321,21.062015838
321.5,21.1245158389
322,21.062015838
322.5,21.062015838
323,21.062015838
323.5,21.062015838
324,21.062015838
324.5,21.062015838
325,21.062015838
325.5,21.2495158408
326,21.4995158445
326.5,21.4995158445
327,21.4995158445
327.5,21.4370158436
328,21.4370158436
328.5,21.3745158426
329,21.3745158426
329.5,21.3120158417
330,21.3120158417
330.5,21.4370158436
331,21.4995158445
331.5,21.4995158445
332,21.4995158445
332.5,21.4370158436
333,21.4370158436
333.5,21.4370158436
334,21.4370158436
334.5,21.4370158436
335,21.4370158436
335.5,21.4370158436
336,21.4995158445
336.5,21.4995158445
337,21.4995158445
337.5,21.4995158445
338,21.4995158445
338.5,21.4995158445
339,21.4995158445
339.5,21.4995158445
340,21.4995158445
340.5,21.4995158445
341,21.5620158454
341.5,21.5620158454
342,21.4995158445
342.5,21.5620158454
343,21.6245158464
343.5,21.6870158473
344,21.7495158482
344.5,21.7495158482
345,21.8120158492
345.5,21.937015851
346,22.0620158529
346.5,22.0620158529
347,22.0620158529
347.5,22.0620158529
348,21.999515852
348.5,21.937015851
349,21.937015851
349.5,21.937015851
350,21.999515852
350.5,22.0620158529
351,22.0620158529
351.5,22.0620158529
352,22.0620158529
352.5,21.999515852
353,21.999515852
353.5,21.999515852
354,21.999515852
354.5,21.999515852
355,21.999515852
355.5,21.999515852
356,22.0620158529
356.5,22.1245158538
357,22.1245158538
357.5,22.1245158538
358,22.2495158557
358.5,22.3745158575
359,22.3745158575
359.5,22.3120158566
360,22.2495158557
360.5,22.2495158557
361,22.2495158557
361.5,22.2495158557
362,22.1870158548
362.5,22.1870158548
363,22.1245158538
363.5,22.1245158538
364,22.1870158548
364.5,22.2495158557
365,22.3120158566
365.5,22.3745158575
366,22.3745158575
366.5,22.3745158575
367,22.3745158575
367.5,22.3745158575
368,22.3745158575
368.5,22.3120158566
369,22.3120158566
369.5,22.3745158575
370,22.4995158594
370.5,22.5620158603
371,22.5620158603
371.5,22.5620158603
372,22.4995158594
372.5,22.4995158594
373,22.4995158594
373.5,22.4995158594
374,22.5620158603
374.5,22.5620158603
375,22.4995158594
375.5,22.4370158585
376,22.4370158585
376.5,22.4370158585
377,22.4995158594
377.5,22.4995158594
378,22.4995158594
378.5,22.4995158594
379,22.4995158594
379.5,22.4995158594
380,22.4995158594
380.5,22.4370158585
381,22.4995158594
381.5,22.4995158594
382,22.4995158594
382.5,22.4995158594
383,22.5620158603
383.5,22.5620158603
384,22.4995158594
384.5,22.4995158594
385,22.4995158594
385.5,22.4995158594
386,22.4995158594
386.5,22.4995158594
387,22.4995158594
387.5,22.4995158594
388,22.4995158594
388.5,22.4995158594
389,22.4995158594
389.5,22.4995158594
390,22.4995158594
390.5,22.4995158594
391,22.4995158594
391.5,22.4995158594
392,22.4995158594
392.5,22.5620158603
393,22.5620158603
393.5,22.6245158613
394,22.6870158622
394.5,22.6870158622
395,22.6870158622
395.5,22.6870158622
396,22.6870158622
396.5,22.6870158622
397,22.6870158622
397.5,22.6870158622
398,22.6870158622
398.5,22.6870158622
399,22.6870158622
399.5,22.6870158622
400,22.6870158622
400.5,22.6870158622
401,22.6245158613
401.5,22.6245158613
402,22.6245158613
402.5,22.6245158613
403,22.6245158613
403.5,22.6245158613
404,22.6870158622
404.5,22.6870158622
405,22.6870158622
405.5,22.6870158622
406,22.6870158622
406.5,22.6870158622
407,22.6870158622
407.5,22.6870158622
408,22.6870158622
408.5,22.7495158631
409,22.7495158631
409.5,22.7495158631
410,22.7495158631
410.5,22.7495158631
411,22.7495158631
411.5,22.7495158631
412,22.7495158631
412.5,22.7495158631
413,22.7495158631
413.5,22.7495158631
414,22.8120158641
414.5,22.8120158641
415,22.8120158641
415.5,22.8120158641
416,22.8120158641
416.5,22.8120158641
417,22.874515865
417.5,22.874515865
418,22.874515865
418.5,22.874515865
419,22.874515865
419.5,22.874515865
420,22.874515865
420.5,22.874515865
421,22.874515865
421.5,22.874515865
422,22.874515865
422.5,22.874515865
423,22.874515865
423.5,22.874515865
424,22.874515865
424.5,22.874515865
425,22.874515865
425.5,22.874515865
426,22.874515865
426.5,22.874515865
427,22.874515865
427.5,22.874515865
428,22.874515865
428.5,22.874515865
429,22.874515865
429.5,22.874515865
430,22.9370158659
430.5,22.9370158659
431,22.9370158659
431.5,22.9370158659
432,22.9370158659
432.5,22.9370158659
433,22.9370158659
433.5,22.9370158659
434,22.9370158659
434.5,22.9370158659
435,22.9370158659
435.5,22.9370158659
436,22.9370158659
436.5,22.9370158659
437,22.9370158659
437.5,22.9370158659
438,22.9370158659
438.5,22.9370158659
439,22.9370158659
439.5,22.9370158659
440,22.9370158659
440.5,22.9370158659
441,22.9370158659
441.5,22.9370158659
442,22.9370158659
442.5,22.9370158659
443,22.9995158669
443.5,22.9995158669
444,22.9995158669
444.5,22.9370158659
445,22.9995158669
445.5,22.9995158669
446,22.9995158669
446.5,22.9995158669
447,22.9995158669
447.5,22.9995158669
448,22.9995158669
448.5,22.9995158669
449,22.9995158669
449.5,22.9995158669
450,22.9995158669
450.5,22.9995158669
451,22.9995158669
451.5,22.9995158669
452,22.9995158669
452.5,22.9995158669
453,22.9995158669
453.5,22.9995158669
454,22.9995158669
454.5,22.9995158669
455,22.9995158669
455.5,22.9995158669
456,23.0620158678
456.5,23.0620158678
457,23.0620158678
457.5,23.0620158678
458,23.0620158678
458.5,23.0620158678
459,23.0620158678
459.5,23.0620158678
460,23.0620158678
460.5,23.0620158678
461,23.0620158678
461.5,23.0620158678
462,23.0620158678
462.5,23.0620158678
463,23.0620158678
463.5,23.0620158678
464,23.0620158678
464.5,23.0620158678
465,23.0620158678
465.5,23.0620158678
466,23.0620158678
466.5,23.0620158678
467,23.0620158678
467.5,23.0620158678
468,23.1245158687
468.5,23.1245158687
469,23.1245158687
469.5,23.1245158687
470,23.1245158687
470.5,23.1245158687
471,23.1245158687
471.5,23.1245158687
472,23.1245158687
472.5,23.1245158687
473,23.1245158687
473.5,23.1245158687
474,23.1245158687
474.5,23.1245158687
475,23.1245158687
475.5,23.1245158687
476,23.1245158687
476.5,23.1245158687
477,23.1245158687
477.5,23.1245158687
478,23.1245158687
478.5,23.1245158687
479,23.1245158687
479.5,23.1245158687
480,23.1245158687
480.5,23.1245158687
481,23.1245158687
481.5,23.1245158687
482,23.1245158687
482.5,23.1245158687
483,23.1245158687
483.5,23.1245158687
484,23.1245158687
484.5,23.1245158687
485,23.1870158697
485.5,23.1870158697
486,23.1870158697
486.5,23.1870158697
487,23.1870158697
487.5,23.1870158697
488,23.1870158697
488.5,23.1870158697
489,23.1870158697
489.5,23.1870158697
490,23.1870158697
490.5,23.1870158697
491,23.1870158697
491.5,23.1870158697
492,23.1870158697
492.5,23.1870158697
493,23.1870158697
493.5,23.1870158697
494,23.1870158697
494.5,23.1870158697
495,23.1870158697
495.5,23.1870158697
496,23.1870158697
496.5,23.1870158697
497,23.1870158697
497.5,23.1870158697
498,23.1870158697
498.5,23.1870158697
499,23.1870158697
499.5,23.1870158697
500,23.1870158697
500.5,23.1870158697
501,23.1870158697
501.5,23.1870158697
502,23.1870158697
502.5,23.1870158697
503,23.1870158697
503.5,23.1870158697
504,23.1870158697
504.5,23.1870158697
505,23.1870158697
505.5,23.1870158697
506,23.1870158697
506.5,23.1870158697
507,23.1870158697
507.5,23.1870158697
508,23.1870158697
508.5,23.1870158697
509,23.1870158697
509.5,23.1870158697
510,23.1870158697
510.5,23.1870158697
511,23.1870158697
511.5,23.1870158697
512,23.1870158697
512.5,23.1870158697
513,23.1870158697
513.5,23.2495158706
514,23.1870158697
514.5,23.1870158697
515,23.2495158706
515.5,23.1870158697
516,23.2495158706
516.5,23.2495158706
517,23.2495158706
517.5,23.2495158706
518,23.2495158706
518.5,23.2495158706
519,23.2495158706
519.5,23.2495158706
520,23.2495158706
520.5,23.2495158706
521,23.2495158706
521.5,23.2495158706
522,23.2495158706
522.5,23.2495158706
523,23.2495158706
523.5,23.2495158706
524,23.2495158706
524.5,23.2495158706
525,23.2495158706
525.5,23.2495158706
526,23.2495158706
526.5,23.2495158706
527,23.2495158706
527.5,23.2495158706
528,23.2495158706
528.5,23.2495158706
529,23.2495158706
529.5,23.2495158706
530,23.2495158706
530.5,23.2495158706
531,23.2495158706
531.5,23.2495158706
532,23.2495158706
532.5,23.2495158706
533,23.2495158706
533.5,23.2495158706
534,23.2495158706
534.5,23.2495158706
535,23.2495158706
535.5,23.2495158706
536,23.2495158706
536.5,23.2495158706
537,23.2495158706
537.5,23.2495158706
538,23.2495158706
538.5,23.2495158706
539,23.2495158706
539.5,23.2495158706
540,23.2495158706
540.5,23.2495158706
541,23.2495158706
541.5,23.2495158706
542,23.3120158715
542.5,23.2495158706
543,23.2495158706
543.5,23.2495158706
544,23.2495158706
544.5,23.2495158706
545,23.2495158706
545.5,23.2495158706
546,23.2495158706
546.5,23.2495158706
547,23.2495158706
547.5,23.2495158706
548,23.2495158706
548.5,23.2495158706
549,23.2495158706
549.5,23.3120158715
550,23.3120158715
550.5,23.3120158715
551,23.3120158715
551.5,23.3120158715
552,23.3120158715
552.5,23.3120158715
553,23.2495158706
553.5,23.2495158706
554,23.3120158715
554.5,23.3120158715
555,23.3120158715
555.5,23.2495158706
556,23.2495158706
556.5,23.2495158706
557,23.2495158706
557.5,23.2495158706
558,23.2495158706
558.5,23.3120158715
559,23.3120158715
559.5,23.3120158715
560,23.3120158715
560.5,23.3120158715
561,23.3120158715
561.5,23.3120158715
562,23.3120158715
562.5,23.3120158715
563,23.3120158715
563.5,23.3120158715
564,23.3120158715
564.5,23.3120158715
565,23.3120158715
565.5,23.3120158715
566,23.3120158715
566.5,23.3120158715
567,23.3120158715
567.5,23.3120158715
568,23.3120158715
568.5,23.3120158715
569,23.3120158715
569.5,23.3120158715
570,23.3120158715
570.5,23.3120158715
571,23.3120158715
571.5,23.3120158715
572,23.3120158715
572.5,23.3120158715
573,23.3120158715
573.5,23.3120158715
574,23.3120158715
574.5,23.3120158715
575,23.3120158715
575.5,23.3120158715
576,23.3120158715
576.5,23.3120158715
577,23.3120158715
577.5,23.3120158715
578,23.3120158715
578.5,23.3120158715
579,23.3120158715
579.5,23.3120158715
580,23.3120158715
580.5,23.3120158715
581,23.3120158715
581.5,23.3120158715
582,23.3120158715
582.5,23.3120158715
583,23.3120158715
583.5,23.3120158715
584,23.3120158715
584.5,23.3120158715
585,23.3120158715
585.5,23.3120158715
586,23.3120158715
586.5,23.3120158715
587,23.3120158715
587.5,23.3120158715
588,23.3120158715
588.5,23.3120158715
589,23.3120158715
589.5,23.3120158715
590,23.3120158715
590.5,23.3120158715
591,23.3120158715
591.5,23.3120158715
592,23.3120158715
592.5,23.3120158715
593,23.3120158715
593.5,23.3120158715
594,23.3120158715
594.5,23.3120158715
595,23.3120158715
595.5,23.3120158715
596,23.3120158715
596.5,23.3120158715
597,23.3120158715
597.5,23.3120158715
598,23.3120158715
598.5,23.3120158715
599,23.3120158715
599.5,23.3120158715
600,23.3120158715
600.5,23.3120158715
601,23.3120158715
601.5,23.3120158715
602,23.3120158715
602.5,23.3120158715
603,23.3120158715
603.5,23.3120158715
604,23.3120158715
604.5,23.3120158715
605,23.3120158715
605.5,23.3120158715
606,23.3120158715
606.5,23.3120158715
607,23.3120158715
607.5,23.3120158715
608,23.3120158715
608.5,23.3120158715
609,23.3120158715
609.5,23.3120158715
610,23.3120158715
610.5,23.3120158715
611,23.3120158715
611.5,23.3120158715
612,23.3120158715
612.5,23.3120158715
613,23.3120158715
613.5,23.3120158715
614,23.3120158715
614.5,23.3120158715
615,23.3120158715
615.5,23.3120158715
616,23.3120158715
616.5,23.3120158715
617,23.3120158715
617.5,23.3120158715
618,23.3120158715
618.5,23.3120158715
619,23.3120158715
619.5,23.3120158715
620,23.3120158715
620.5,23.3120158715
621,23.3120158715
621.5,23.3120158715
622,23.3120158715
622.5,23.3120158715
623,23.3120158715
623.5,23.3120158715
624,23.3120158715
624.5,23.3120158715
625,23.3120158715
625.5,23.3120158715
626,23.3120158715
626.5,23.3120158715
627,23.3120158715
627.5,23.3120158715
628,23.3120158715
628.5,23.3120158715
629,23.3120158715
629.5,23.3120158715
630,23.3120158715
630.5,23.3120158715
631,23.3120158715
631.5,23.3120158715
632,23.3120158715
632.5,23.3120158715
633,23.3120158715
633.5,23.3120158715
634,23.3120158715
634.5,23.3120158715
635,23.3120158715
635.5,23.3120158715
636,23.3120158715
636.5,23.3120158715
637,23.3120158715
637.5,23.3120158715
638,23.3120158715
638.5,23.3120158715
639,23.3120158715
639.5,23.3120158715
640,23.3120158715
640.5,23.3120158715
641,23.3120158715
641.5,23.3120158715
642,23.3120158715
642.5,23.3120158715
643,23.3120158715
643.5,23.3120158715
644,23.3120158715
644.5,23.3120158715
645,23.3120158715
645.5,23.3120158715
646,23.3120158715
646.5,23.3120158715
647,23.3120158715
647.5,23.3120158715
648,23.3120158715
648.5,23.3120158715
649,23.3120158715
649.5,23.3120158715
650,23.3120158715
650.5,23.3120158715
651,23.3120158715
651.5,23.3120158715
652,23.3120158715
652.5,23.3120158715
653,23.3120158715
653.5,23.3120158715
654,23.3120158715
654.5,23.3120158715
655,23.3120158715
655.5,23.3120158715
656,23.3120158715
656.5,23.3120158715
657,23.3120158715
657.5,23.3745158724
658,23.3120158715
658.5,23.3120158715
659,23.3120158715
659.5,23.3120158715
660,23.3120158715
660.5,23.3120158715
661,23.3120158715
661.5,23.3120158715
662,23.3745158724
662.5,23.3120158715
663,23.3745158724
663.5,23.3120158715
664,23.3745158724
664.5,23.3120158715
665,23.3120158715
665.5,23.3120158715
666,23.3120158715
666.5,23.3745158724
667,23.3745158724
667.5,23.3120158715
668,23.3745158724
668.5,23.3745158724
669,23.3120158715
669.5,23.3120158715
670,23.3745158724
670.5,23.3745158724
671,23.3120158715
671.5,23.3745158724
672,23.3120158715
672.5,23.3745158724
673,23.3745158724
673.5,23.3745158724
674,23.3745158724
674.5,23.3745158724
675,23.3120158715
675.5,23.3745158724
676,23.3745158724
676.5,23.3745158724
677,23.3745158724
677.5,23.3745158724
678,23.3745158724
678.5,23.3745158724
679,23.3745158724
679.5,23.3745158724
680,23.3745158724
680.5,23.3745158724
681,23.3745158724
681.5,23.3745158724
682,23.3745158724
682.5,23.3745158724
683,23.3745158724
683.5,23.3745158724
684,23.3745158724
684.5,23.3745158724
685,23.3745158724
685.5,23.3745158724
686,23.3745158724
686.5,23.3745158724
687,23.3745158724
687.5,23.3745158724
688,23.3745158724
688.5,23.3745158724
689,23.3745158724
689.5,23.3745158724
690,23.3745158724
690.5,23.3745158724
691,23.3745158724
691.5,23.3745158724
692,23.3745158724
692.5,23.3745158724
693,23.3745158724
693.5,23.3745158724
694,23.3745158724
694.5,23.3745158724
695,23.3745158724
695.5,23.3745158724
696,23.3745158724
696.5,23.3745158724
697,23.3745158724
697.5,23.3745158724
698,23.3745158724
698.5,23.3745158724
699,23.3745158724
699.5,23.3745158724
